from_user,to_user,action,event_time
user43,user36,LIKE,1970-01-21T11:27:30.014+01:00
user40,user46,FOLLOW,1970-01-21T11:27:30.015+01:00
user44,user43,FOLLOW,1970-01-21T11:27:30.015+01:00
user13,user28,LIKE,1970-01-21T11:27:30.015+01:00
user28,user24,COMMENT,1970-01-21T11:27:30.015+01:00
user23,user36,FOLLOW,1970-01-21T11:27:30.015+01:00
user21,user16,SHARE,1970-01-21T11:27:30.016+01:00
user43,user19,COMMENT,1970-01-21T11:27:30.016+01:00
user45,user19,LIKE,1970-01-21T11:27:30.016+01:00
user8,user20,LIKE,1970-01-21T11:27:30.016+01:00
user1,user46,LIKE,1970-01-21T11:27:30.016+01:00
user1,user2,LIKE,1970-01-21T11:27:28.391+01:00
user38,user9,SHARE,1970-01-21T11:27:28.391+01:00
user49,user38,SHARE,1970-01-21T11:27:28.392+01:00
user23,user19,LIKE,1970-01-21T11:27:28.392+01:00
user26,user14,LIKE,1970-01-21T11:27:28.392+01:00
user4,user35,FOLLOW,1970-01-21T11:27:28.392+01:00
user44,user12,SHARE,1970-01-21T11:27:28.392+01:00
user40,user29,LIKE,1970-01-21T11:27:28.393+01:00
user20,user13,COMMENT,1970-01-21T11:27:28.393+01:00
user21,user37,LIKE,1970-01-21T11:27:28.393+01:00
user10,user11,COMMENT,1970-01-21T11:27:28.393+01:00
user31,user5,FOLLOW,1970-01-21T11:27:28.393+01:00
user26,user20,LIKE,1970-01-21T11:27:28.394+01:00
user47,user2,FOLLOW,1970-01-21T11:27:28.394+01:00
user49,user23,COMMENT,1970-01-21T11:27:28.394+01:00
user22,user40,COMMENT,1970-01-21T11:27:29.863+01:00
user22,user44,COMMENT,1970-01-21T11:27:29.863+01:00
user19,user33,COMMENT,1970-01-21T11:27:29.863+01:00
user38,user23,SHARE,1970-01-21T11:27:29.863+01:00
user14,user43,SHARE,1970-01-21T11:27:29.863+01:00
user37,user28,SHARE,1970-01-21T11:27:29.864+01:00
user50,user2,SHARE,1970-01-21T11:27:29.864+01:00
user11,user14,FOLLOW,1970-01-21T11:27:29.864+01:00
user17,user37,COMMENT,1970-01-21T11:27:29.864+01:00
user26,user42,SHARE,1970-01-21T11:27:29.864+01:00
user19,user10,SHARE,1970-01-21T11:27:29.865+01:00
user13,user8,COMMENT,1970-01-21T11:27:29.865+01:00
user19,user16,COMMENT,1970-01-21T11:27:29.865+01:00
user22,user7,FOLLOW,1970-01-21T11:27:29.865+01:00
user10,user49,LIKE,1970-01-21T11:27:29.865+01:00
user33,user25,LIKE,1970-01-21T11:27:29.866+01:00
user5,user15,COMMENT,1970-01-21T11:27:28.173+01:00
user23,user44,SHARE,1970-01-21T11:27:28.173+01:00
user16,user14,LIKE,1970-01-21T11:27:28.173+01:00
user5,user6,LIKE,1970-01-21T11:27:28.173+01:00
user25,user12,FOLLOW,1970-01-21T11:27:28.174+01:00
user26,user19,LIKE,1970-01-21T11:27:28.174+01:00
user23,user46,FOLLOW,1970-01-21T11:27:28.174+01:00
user3,user5,LIKE,1970-01-21T11:27:28.174+01:00
user42,user28,LIKE,1970-01-21T11:27:28.174+01:00
user50,user47,SHARE,1970-01-21T11:27:28.175+01:00
user41,user13,FOLLOW,1970-01-21T11:27:28.175+01:00
user50,user30,FOLLOW,1970-01-21T11:27:28.175+01:00
user13,user40,LIKE,1970-01-21T11:27:28.175+01:00
user4,user13,FOLLOW,1970-01-21T11:27:28.175+01:00
user20,user23,LIKE,1970-01-21T11:27:28.176+01:00
user24,user23,LIKE,1970-01-21T11:27:28.648+01:00
user21,user4,SHARE,1970-01-21T11:27:28.648+01:00
user49,user37,COMMENT,1970-01-21T11:27:28.649+01:00
user37,user48,COMMENT,1970-01-21T11:27:28.649+01:00
user12,user13,SHARE,1970-01-21T11:27:28.649+01:00
user7,user35,COMMENT,1970-01-21T11:27:28.649+01:00
user34,user19,FOLLOW,1970-01-21T11:27:28.649+01:00
user43,user35,LIKE,1970-01-21T11:27:28.650+01:00
user6,user27,FOLLOW,1970-01-21T11:27:28.650+01:00
user43,user1,LIKE,1970-01-21T11:27:28.650+01:00
user35,user5,FOLLOW,1970-01-21T11:27:28.650+01:00
user19,user47,FOLLOW,1970-01-21T11:27:28.650+01:00
user31,user47,SHARE,1970-01-21T11:27:28.651+01:00
user18,user15,FOLLOW,1970-01-21T11:27:28.651+01:00
user25,user39,COMMENT,1970-01-21T11:27:28.651+01:00
user3,user35,COMMENT,1970-01-21T11:27:28.651+01:00
user12,user27,FOLLOW,1970-01-21T11:27:28.678+01:00
user15,user34,COMMENT,1970-01-21T11:27:28.678+01:00
user50,user4,SHARE,1970-01-21T11:27:28.679+01:00
user29,user30,COMMENT,1970-01-21T11:27:28.679+01:00
user18,user24,LIKE,1970-01-21T11:27:28.679+01:00
user28,user14,SHARE,1970-01-21T11:27:28.679+01:00
user46,user5,LIKE,1970-01-21T11:27:28.679+01:00
user41,user36,LIKE,1970-01-21T11:27:28.680+01:00
user28,user42,COMMENT,1970-01-21T11:27:28.680+01:00
user29,user40,FOLLOW,1970-01-21T11:27:28.680+01:00
user22,user12,LIKE,1970-01-21T11:27:28.680+01:00
user27,user41,LIKE,1970-01-21T11:27:28.680+01:00
user3,user21,FOLLOW,1970-01-21T11:27:28.681+01:00
user38,user18,COMMENT,1970-01-21T11:27:28.681+01:00
user28,user38,SHARE,1970-01-21T11:27:28.681+01:00
user25,user40,LIKE,1970-01-21T11:27:27.399+01:00
user16,user2,FOLLOW,1970-01-21T11:27:27.399+01:00
user1,user41,LIKE,1970-01-21T11:27:27.399+01:00
user44,user5,FOLLOW,1970-01-21T11:27:27.399+01:00
user31,user29,COMMENT,1970-01-21T11:27:27.400+01:00
user1,user34,COMMENT,1970-01-21T11:27:27.400+01:00
user42,user50,SHARE,1970-01-21T11:27:27.400+01:00
user27,user41,COMMENT,1970-01-21T11:27:27.400+01:00
user8,user21,LIKE,1970-01-21T11:27:27.400+01:00
user16,user25,FOLLOW,1970-01-21T11:27:27.401+01:00
user7,user35,FOLLOW,1970-01-21T11:27:27.401+01:00
user29,user10,SHARE,1970-01-21T11:27:27.401+01:00
user10,user9,SHARE,1970-01-21T11:27:27.401+01:00
user38,user37,FOLLOW,1970-01-21T11:27:27.401+01:00
user39,user23,LIKE,1970-01-21T11:27:27.402+01:00
user28,user16,LIKE,1970-01-21T11:27:28.860+01:00
user39,user25,LIKE,1970-01-21T11:27:28.860+01:00
user18,user41,LIKE,1970-01-21T11:27:28.860+01:00
user48,user16,LIKE,1970-01-21T11:27:28.861+01:00
user30,user44,SHARE,1970-01-21T11:27:28.861+01:00
user5,user23,FOLLOW,1970-01-21T11:27:28.861+01:00
user38,user39,LIKE,1970-01-21T11:27:28.861+01:00
user36,user17,COMMENT,1970-01-21T11:27:28.861+01:00
user32,user31,LIKE,1970-01-21T11:27:28.862+01:00
user42,user3,LIKE,1970-01-21T11:27:28.862+01:00
user10,user26,FOLLOW,1970-01-21T11:27:28.862+01:00
user45,user9,FOLLOW,1970-01-21T11:27:28.862+01:00
user21,user36,FOLLOW,1970-01-21T11:27:28.862+01:00
user25,user9,COMMENT,1970-01-21T11:27:28.863+01:00
user38,user44,COMMENT,1970-01-21T11:27:28.863+01:00
user4,user16,LIKE,1970-01-21T11:27:28.863+01:00
user1,user36,LIKE,2025-12-13T17:04:54.000+01:00
user28,user34,COMMENT,2025-12-13T17:04:55.000+01:00
user16,user28,FOLLOW,2025-12-13T17:04:55.000+01:00
user16,user8,SHARE,2025-12-13T17:04:55.000+01:00
user38,user8,FOLLOW,2025-12-13T17:04:55.000+01:00
user28,user9,FOLLOW,2025-12-13T17:04:55.000+01:00
user25,user46,SHARE,2025-12-13T17:04:56.000+01:00
user4,user16,FOLLOW,2025-12-13T17:04:56.000+01:00
user16,user45,SHARE,2025-12-13T17:04:56.000+01:00
user43,user8,COMMENT,2025-12-13T17:04:56.000+01:00
user31,user5,FOLLOW,2025-12-13T17:04:56.000+01:00
user49,user35,SHARE,2025-12-13T17:04:57.000+01:00
user7,user9,LIKE,2025-12-13T17:04:57.000+01:00
user21,user10,FOLLOW,2025-12-13T17:15:24.000+01:00
user22,user30,COMMENT,2025-12-13T17:15:24.000+01:00
user26,user46,LIKE,2025-12-13T17:15:25.000+01:00
user18,user12,SHARE,2025-12-13T17:15:25.000+01:00
user47,user2,LIKE,2025-12-13T17:15:25.000+01:00
user10,user44,COMMENT,2025-12-13T17:15:25.000+01:00
user44,user35,LIKE,2025-12-13T17:15:25.000+01:00
user21,user24,FOLLOW,2025-12-13T17:15:26.000+01:00
user39,user11,SHARE,2025-12-13T17:15:26.000+01:00
user43,user16,FOLLOW,2025-12-13T17:15:26.000+01:00
user47,user43,COMMENT,2025-12-13T17:15:26.000+01:00
user23,user38,SHARE,2025-12-13T17:15:26.000+01:00
user29,user32,COMMENT,2025-12-13T17:15:27.000+01:00
user45,user6,SHARE,2025-12-13T17:15:27.000+01:00
user38,user40,FOLLOW,2025-12-13T17:09:49.000+01:00
user17,user6,LIKE,2025-12-13T17:09:49.000+01:00
user24,user12,FOLLOW,2025-12-13T17:09:49.000+01:00
user33,user36,COMMENT,2025-12-13T17:09:49.000+01:00
user24,user45,LIKE,2025-12-13T17:09:49.000+01:00
user26,user46,SHARE,2025-12-13T17:09:50.000+01:00
user4,user29,LIKE,2025-12-13T17:09:50.000+01:00
user45,user9,FOLLOW,2025-12-13T17:09:50.000+01:00
user48,user46,FOLLOW,2025-12-13T17:09:50.000+01:00
user4,user6,LIKE,2025-12-13T17:09:50.000+01:00
user46,user5,LIKE,2025-12-13T17:09:51.000+01:00
user43,user8,FOLLOW,2025-12-13T17:09:51.000+01:00
user5,user11,LIKE,2025-12-13T17:23:01.000+01:00
user13,user21,LIKE,2025-12-13T17:23:01.000+01:00
user31,user38,COMMENT,2025-12-13T17:23:01.000+01:00
user34,user31,SHARE,2025-12-13T17:23:02.000+01:00
user31,user6,COMMENT,2025-12-13T17:23:02.000+01:00
user47,user33,SHARE,2025-12-13T17:23:02.000+01:00
user17,user31,FOLLOW,2025-12-13T17:23:02.000+01:00
user49,user41,FOLLOW,2025-12-13T17:23:02.000+01:00
user44,user11,COMMENT,2025-12-13T17:23:03.000+01:00
user20,user48,COMMENT,2025-12-13T17:23:03.000+01:00
user17,user30,SHARE,2025-12-13T17:23:03.000+01:00
user22,user15,COMMENT,2025-12-13T17:23:03.000+01:00
user20,user26,LIKE,1970-01-21T11:27:27.417+01:00
user23,user18,FOLLOW,1970-01-21T11:27:27.417+01:00
user39,user2,FOLLOW,1970-01-21T11:27:27.417+01:00
user40,user29,FOLLOW,1970-01-21T11:27:27.417+01:00
user7,user25,FOLLOW,1970-01-21T11:27:27.418+01:00
user11,user22,COMMENT,1970-01-21T11:27:27.418+01:00
user37,user28,LIKE,1970-01-21T11:27:27.418+01:00
user48,user21,FOLLOW,1970-01-21T11:27:27.418+01:00
user5,user8,COMMENT,1970-01-21T11:27:27.418+01:00
user45,user19,LIKE,1970-01-21T11:27:27.419+01:00
user19,user37,LIKE,1970-01-21T11:27:27.419+01:00
user8,user2,FOLLOW,1970-01-21T11:27:27.419+01:00
user1,user29,FOLLOW,1970-01-21T11:27:27.419+01:00
user16,user38,FOLLOW,1970-01-21T11:27:27.419+01:00
user47,user17,SHARE,1970-01-21T11:27:27.420+01:00
user29,user30,COMMENT,1970-01-21T11:27:27.420+01:00
user34,user21,COMMENT,1970-01-21T11:27:29.710+01:00
user33,user24,LIKE,1970-01-21T11:27:29.711+01:00
user46,user7,SHARE,1970-01-21T11:27:29.711+01:00
user41,user30,FOLLOW,1970-01-21T11:27:29.711+01:00
user43,user10,COMMENT,1970-01-21T11:27:29.711+01:00
user45,user21,COMMENT,1970-01-21T11:27:29.711+01:00
user27,user32,LIKE,1970-01-21T11:27:29.712+01:00
user14,user3,FOLLOW,1970-01-21T11:27:29.712+01:00
user21,user28,FOLLOW,1970-01-21T11:27:29.712+01:00
user40,user20,FOLLOW,1970-01-21T11:27:29.712+01:00
user10,user41,LIKE,1970-01-21T11:27:29.712+01:00
user45,user23,COMMENT,1970-01-21T11:27:29.713+01:00
user13,user18,SHARE,1970-01-21T11:27:29.713+01:00
user26,user17,LIKE,1970-01-21T11:27:29.713+01:00
user35,user24,FOLLOW,1970-01-21T11:27:29.713+01:00
user16,user15,SHARE,1970-01-21T11:27:29.713+01:00
user40,user1,SHARE,1970-01-21T11:27:29.099+01:00
user46,user32,COMMENT,1970-01-21T11:27:29.099+01:00
user19,user12,LIKE,1970-01-21T11:27:29.100+01:00
user48,user7,FOLLOW,1970-01-21T11:27:29.100+01:00
user6,user24,COMMENT,1970-01-21T11:27:29.100+01:00
user30,user34,LIKE,1970-01-21T11:27:29.100+01:00
user16,user43,LIKE,1970-01-21T11:27:29.100+01:00
user38,user19,COMMENT,1970-01-21T11:27:29.101+01:00
user9,user46,LIKE,1970-01-21T11:27:29.101+01:00
user41,user15,COMMENT,1970-01-21T11:27:29.101+01:00
user28,user45,FOLLOW,1970-01-21T11:27:29.101+01:00
user26,user34,SHARE,1970-01-21T11:27:29.101+01:00
user3,user46,SHARE,1970-01-21T11:27:29.102+01:00
user11,user37,FOLLOW,1970-01-21T11:27:29.102+01:00
user10,user21,LIKE,1970-01-21T11:27:29.102+01:00
user7,user34,SHARE,1970-01-21T11:27:29.102+01:00
user39,user47,LIKE,1970-01-21T11:27:27.861+01:00
user13,user32,LIKE,1970-01-21T11:27:27.862+01:00
user22,user15,COMMENT,1970-01-21T11:27:27.862+01:00
user36,user37,LIKE,1970-01-21T11:27:27.862+01:00
user15,user25,LIKE,1970-01-21T11:27:27.862+01:00
user27,user11,SHARE,1970-01-21T11:27:27.862+01:00
user11,user46,SHARE,1970-01-21T11:27:27.863+01:00
user10,user35,COMMENT,1970-01-21T11:27:27.863+01:00
user24,user27,FOLLOW,1970-01-21T11:27:27.863+01:00
user17,user4,COMMENT,1970-01-21T11:27:27.863+01:00
user26,user42,COMMENT,1970-01-21T11:27:27.863+01:00
user27,user33,LIKE,1970-01-21T11:27:27.864+01:00
user27,user43,LIKE,1970-01-21T11:27:27.864+01:00
user8,user3,COMMENT,1970-01-21T11:27:27.864+01:00
user39,user42,FOLLOW,1970-01-21T11:27:28.563+01:00
user32,user27,COMMENT,1970-01-21T11:27:28.564+01:00
user10,user4,FOLLOW,1970-01-21T11:27:28.564+01:00
user2,user9,LIKE,1970-01-21T11:27:28.564+01:00
user50,user13,FOLLOW,1970-01-21T11:27:28.564+01:00
user24,user47,COMMENT,1970-01-21T11:27:28.564+01:00
user28,user7,SHARE,1970-01-21T11:27:28.565+01:00
user29,user20,COMMENT,1970-01-21T11:27:28.565+01:00
user40,user47,SHARE,1970-01-21T11:27:28.565+01:00
user14,user11,SHARE,1970-01-21T11:27:28.565+01:00
user37,user25,COMMENT,1970-01-21T11:27:28.565+01:00
user25,user6,COMMENT,1970-01-21T11:27:28.566+01:00
user23,user17,FOLLOW,1970-01-21T11:27:28.566+01:00
user18,user15,SHARE,1970-01-21T11:27:28.566+01:00
user29,user7,SHARE,1970-01-21T11:27:28.566+01:00
user18,user44,FOLLOW,1970-01-21T11:27:29.399+01:00
user6,user26,LIKE,1970-01-21T11:27:29.399+01:00
user12,user23,SHARE,1970-01-21T11:27:29.399+01:00
user19,user23,COMMENT,1970-01-21T11:27:29.399+01:00
user47,user33,COMMENT,1970-01-21T11:27:29.400+01:00
user7,user18,COMMENT,1970-01-21T11:27:29.400+01:00
user39,user19,LIKE,1970-01-21T11:27:29.400+01:00
user18,user25,COMMENT,1970-01-21T11:27:29.400+01:00
user2,user12,LIKE,1970-01-21T11:27:29.400+01:00
user16,user1,LIKE,1970-01-21T11:27:29.401+01:00
user42,user43,COMMENT,1970-01-21T11:27:29.401+01:00
user33,user13,FOLLOW,1970-01-21T11:27:29.401+01:00
user44,user42,LIKE,1970-01-21T11:27:29.401+01:00
user47,user27,SHARE,1970-01-21T11:27:29.401+01:00
user40,user50,FOLLOW,1970-01-21T11:27:29.402+01:00
user15,user12,SHARE,1970-01-21T11:27:28.253+01:00
user36,user3,LIKE,1970-01-21T11:27:28.254+01:00
user27,user9,SHARE,1970-01-21T11:27:28.254+01:00
user16,user8,COMMENT,1970-01-21T11:27:28.254+01:00
user39,user2,SHARE,1970-01-21T11:27:28.254+01:00
user46,user13,FOLLOW,1970-01-21T11:27:28.254+01:00
user24,user36,COMMENT,1970-01-21T11:27:28.255+01:00
user40,user19,COMMENT,1970-01-21T11:27:28.255+01:00
user13,user37,SHARE,1970-01-21T11:27:28.255+01:00
user6,user43,LIKE,1970-01-21T11:27:28.255+01:00
user27,user42,FOLLOW,1970-01-21T11:27:28.255+01:00
user7,user12,LIKE,1970-01-21T11:27:28.256+01:00
user46,user45,LIKE,1970-01-21T11:27:28.256+01:00
user37,user22,FOLLOW,1970-01-21T11:27:28.256+01:00
user19,user7,COMMENT,1970-01-21T11:27:28.256+01:00
user47,user7,FOLLOW,1970-01-21T11:27:28.167+01:00
user35,user45,COMMENT,1970-01-21T11:27:28.167+01:00
user6,user25,COMMENT,1970-01-21T11:27:28.167+01:00
user16,user23,FOLLOW,1970-01-21T11:27:28.167+01:00
user36,user40,FOLLOW,1970-01-21T11:27:28.168+01:00
user19,user47,SHARE,1970-01-21T11:27:28.168+01:00
user34,user21,SHARE,1970-01-21T11:27:28.168+01:00
user17,user31,FOLLOW,1970-01-21T11:27:28.168+01:00
user38,user6,SHARE,1970-01-21T11:27:28.168+01:00
user25,user16,SHARE,1970-01-21T11:27:28.169+01:00
user47,user23,COMMENT,1970-01-21T11:27:28.169+01:00
user22,user48,LIKE,1970-01-21T11:27:28.169+01:00
user3,user17,COMMENT,1970-01-21T11:27:28.169+01:00
user48,user25,LIKE,1970-01-21T11:27:28.169+01:00
user31,user22,COMMENT,1970-01-21T11:27:28.170+01:00
user21,user25,FOLLOW,1970-01-21T11:27:30.785+01:00
user26,user40,FOLLOW,1970-01-21T11:27:30.785+01:00
user33,user20,FOLLOW,1970-01-21T11:27:30.785+01:00
user32,user39,LIKE,1970-01-21T11:27:30.785+01:00
user32,user47,LIKE,1970-01-21T11:27:30.786+01:00
user40,user15,SHARE,1970-01-21T11:27:30.786+01:00
user11,user15,SHARE,1970-01-21T11:27:30.786+01:00
user45,user27,FOLLOW,1970-01-21T11:27:30.786+01:00
user24,user45,LIKE,1970-01-21T11:27:30.786+01:00
user9,user42,SHARE,1970-01-21T11:27:30.787+01:00
user4,user19,FOLLOW,1970-01-21T11:27:30.787+01:00
user11,user24,FOLLOW,1970-01-21T11:27:30.787+01:00
user44,user5,FOLLOW,1970-01-21T11:27:30.787+01:00
user42,user32,COMMENT,1970-01-21T11:27:30.787+01:00
user36,user34,COMMENT,1970-01-21T11:27:30.788+01:00
user33,user9,SHARE,1970-01-21T11:27:29.677+01:00
user25,user3,SHARE,1970-01-21T11:27:29.678+01:00
user9,user15,FOLLOW,1970-01-21T11:27:29.678+01:00
user34,user49,COMMENT,1970-01-21T11:27:29.678+01:00
user45,user47,COMMENT,1970-01-21T11:27:29.678+01:00
user32,user42,LIKE,1970-01-21T11:27:29.678+01:00
user19,user29,LIKE,1970-01-21T11:27:29.679+01:00
user5,user37,LIKE,1970-01-21T11:27:29.679+01:00
user3,user41,FOLLOW,1970-01-21T11:27:29.679+01:00
user21,user10,SHARE,1970-01-21T11:27:29.679+01:00
user49,user11,COMMENT,1970-01-21T11:27:29.679+01:00
user22,user36,SHARE,1970-01-21T11:27:29.680+01:00
user10,user25,FOLLOW,1970-01-21T11:27:29.680+01:00
user45,user49,FOLLOW,1970-01-21T11:27:29.680+01:00
user25,user33,FOLLOW,1970-01-21T11:27:29.680+01:00
user3,user31,FOLLOW,1970-01-21T11:27:29.680+01:00
user33,user32,LIKE,2025-12-13T16:53:12.000+01:00
user45,user41,COMMENT,2025-12-13T16:53:12.000+01:00
user27,user19,FOLLOW,2025-12-13T16:53:12.000+01:00
user10,user36,FOLLOW,2025-12-13T16:53:13.000+01:00
user6,user18,SHARE,2025-12-13T16:53:13.000+01:00
user28,user49,SHARE,2025-12-13T16:53:13.000+01:00
user7,user41,FOLLOW,2025-12-13T16:53:13.000+01:00
user7,user41,COMMENT,2025-12-13T16:53:14.000+01:00
user50,user47,SHARE,2025-12-13T16:53:14.000+01:00
user6,user7,FOLLOW,2025-12-13T16:53:14.000+01:00
user13,user14,FOLLOW,2025-12-13T16:53:14.000+01:00
user6,user50,LIKE,2025-12-13T16:53:14.000+01:00
user24,user18,SHARE,1970-01-21T11:27:27.429+01:00
user16,user22,SHARE,1970-01-21T11:27:27.429+01:00
user39,user18,SHARE,1970-01-21T11:27:27.429+01:00
user40,user44,FOLLOW,1970-01-21T11:27:27.429+01:00
user15,user11,COMMENT,1970-01-21T11:27:27.429+01:00
user37,user41,FOLLOW,1970-01-21T11:27:27.430+01:00
user21,user41,LIKE,1970-01-21T11:27:27.430+01:00
user27,user31,FOLLOW,1970-01-21T11:27:27.430+01:00
user38,user42,SHARE,1970-01-21T11:27:27.430+01:00
user1,user32,FOLLOW,1970-01-21T11:27:27.430+01:00
user25,user36,FOLLOW,1970-01-21T11:27:27.431+01:00
user10,user22,SHARE,1970-01-21T11:27:27.431+01:00
user46,user40,LIKE,1970-01-21T11:27:27.431+01:00
user29,user16,SHARE,1970-01-21T11:27:27.431+01:00
user3,user40,COMMENT,1970-01-21T11:27:27.431+01:00
user46,user29,SHARE,1970-01-21T11:27:27.432+01:00
user10,user3,FOLLOW,1970-01-21T11:27:29.456+01:00
user16,user13,LIKE,1970-01-21T11:27:29.456+01:00
user26,user24,COMMENT,1970-01-21T11:27:29.456+01:00
user16,user6,LIKE,1970-01-21T11:27:29.456+01:00
user49,user7,COMMENT,1970-01-21T11:27:29.457+01:00
user9,user15,SHARE,1970-01-21T11:27:29.457+01:00
user41,user44,COMMENT,1970-01-21T11:27:29.457+01:00
user15,user22,FOLLOW,1970-01-21T11:27:29.457+01:00
user18,user47,SHARE,1970-01-21T11:27:29.457+01:00
user22,user44,SHARE,1970-01-21T11:27:29.458+01:00
user16,user50,SHARE,1970-01-21T11:27:29.458+01:00
user6,user42,LIKE,1970-01-21T11:27:29.458+01:00
user15,user40,LIKE,1970-01-21T11:27:29.458+01:00
user9,user34,LIKE,1970-01-21T11:27:29.458+01:00
user16,user37,COMMENT,1970-01-21T11:27:29.459+01:00
user49,user28,FOLLOW,1970-01-21T11:27:29.459+01:00
user41,user11,FOLLOW,1970-01-21T11:27:29.459+01:00
user1,user17,LIKE,1970-01-21T11:27:27.288+01:00
user23,user15,LIKE,1970-01-21T11:27:27.289+01:00
user16,user47,LIKE,1970-01-21T11:27:27.289+01:00
user20,user30,SHARE,1970-01-21T11:27:27.289+01:00
user38,user49,SHARE,1970-01-21T11:27:27.289+01:00
user25,user13,FOLLOW,1970-01-21T11:27:27.289+01:00
user20,user41,LIKE,1970-01-21T11:27:27.290+01:00
user26,user16,FOLLOW,1970-01-21T11:27:27.290+01:00
user43,user1,COMMENT,1970-01-21T11:27:27.290+01:00
user30,user17,COMMENT,1970-01-21T11:27:27.290+01:00
user47,user23,SHARE,1970-01-21T11:27:27.290+01:00
user21,user12,COMMENT,1970-01-21T11:27:27.291+01:00
user25,user10,LIKE,1970-01-21T11:27:27.291+01:00
user27,user19,COMMENT,1970-01-21T11:27:27.291+01:00
user39,user42,LIKE,1970-01-21T11:27:27.291+01:00
user41,user15,COMMENT,2025-12-13T17:14:23.000+01:00
user7,user16,COMMENT,2025-12-13T17:14:23.000+01:00
user50,user11,LIKE,2025-12-13T17:14:23.000+01:00
user6,user31,LIKE,2025-12-13T17:14:23.000+01:00
user11,user31,FOLLOW,2025-12-13T17:14:24.000+01:00
user30,user15,FOLLOW,2025-12-13T17:14:24.000+01:00
user11,user12,COMMENT,2025-12-13T17:14:24.000+01:00
user26,user48,SHARE,2025-12-13T17:14:24.000+01:00
user23,user44,SHARE,2025-12-13T17:14:24.000+01:00
user30,user35,LIKE,2025-12-13T17:14:25.000+01:00
user13,user41,COMMENT,2025-12-13T17:14:25.000+01:00
user40,user16,LIKE,2025-12-13T17:14:25.000+01:00
user2,user33,LIKE,2025-12-13T17:23:30.000+01:00
user23,user30,SHARE,2025-12-13T17:23:30.000+01:00
user27,user45,FOLLOW,2025-12-13T17:23:30.000+01:00
user9,user36,FOLLOW,2025-12-13T17:23:30.000+01:00
user2,user49,FOLLOW,2025-12-13T17:23:31.000+01:00
user31,user30,SHARE,2025-12-13T17:23:31.000+01:00
user21,user5,SHARE,2025-12-13T17:23:31.000+01:00
user18,user19,LIKE,2025-12-13T17:23:31.000+01:00
user18,user16,FOLLOW,2025-12-13T17:23:31.000+01:00
user7,user47,FOLLOW,2025-12-13T17:23:32.000+01:00
user19,user33,SHARE,2025-12-13T17:23:32.000+01:00
user39,user46,SHARE,2025-12-13T17:23:32.000+01:00
user4,user5,SHARE,2025-12-13T17:23:32.000+01:00
user16,user11,LIKE,2025-12-13T17:23:32.000+01:00
user37,user34,SHARE,1970-01-21T11:27:29.010+01:00
user40,user45,COMMENT,1970-01-21T11:27:29.010+01:00
user2,user29,COMMENT,1970-01-21T11:27:29.010+01:00
user27,user4,FOLLOW,1970-01-21T11:27:29.010+01:00
user35,user18,COMMENT,1970-01-21T11:27:29.011+01:00
user6,user45,FOLLOW,1970-01-21T11:27:29.011+01:00
user43,user8,SHARE,1970-01-21T11:27:29.011+01:00
user27,user35,LIKE,1970-01-21T11:27:29.011+01:00
user46,user30,FOLLOW,1970-01-21T11:27:29.011+01:00
user4,user25,LIKE,1970-01-21T11:27:29.012+01:00
user10,user48,COMMENT,1970-01-21T11:27:29.012+01:00
user23,user16,FOLLOW,1970-01-21T11:27:29.012+01:00
user30,user48,FOLLOW,1970-01-21T11:27:29.012+01:00
user13,user27,SHARE,1970-01-21T11:27:29.013+01:00
user36,user39,COMMENT,1970-01-21T11:27:29.013+01:00
user33,user3,SHARE,1970-01-21T11:27:30.053+01:00
user38,user25,COMMENT,1970-01-21T11:27:30.053+01:00
user1,user23,FOLLOW,1970-01-21T11:27:30.054+01:00
user48,user26,LIKE,1970-01-21T11:27:30.054+01:00
user2,user42,SHARE,1970-01-21T11:27:30.054+01:00
user44,user48,LIKE,1970-01-21T11:27:30.054+01:00
user47,user40,FOLLOW,1970-01-21T11:27:30.054+01:00
user7,user8,LIKE,1970-01-21T11:27:30.055+01:00
user18,user33,COMMENT,1970-01-21T11:27:30.055+01:00
user8,user28,FOLLOW,1970-01-21T11:27:30.055+01:00
user32,user18,COMMENT,1970-01-21T11:27:30.055+01:00
user32,user2,COMMENT,1970-01-21T11:27:30.055+01:00
user27,user23,COMMENT,1970-01-21T11:27:30.056+01:00
user2,user11,FOLLOW,1970-01-21T11:27:30.056+01:00
user18,user12,SHARE,1970-01-21T11:27:30.056+01:00
user48,user45,LIKE,1970-01-21T11:27:30.056+01:00
user48,user6,LIKE,1970-01-21T11:27:30.056+01:00
user45,user14,COMMENT,2025-12-13T16:52:06.000+01:00
user8,user6,LIKE,2025-12-13T16:52:06.000+01:00
user31,user48,SHARE,2025-12-13T16:52:06.000+01:00
user37,user7,LIKE,2025-12-13T16:52:06.000+01:00
user9,user36,SHARE,2025-12-13T16:52:07.000+01:00
user13,user6,SHARE,2025-12-13T16:52:07.000+01:00
user12,user27,SHARE,2025-12-13T16:52:07.000+01:00
user47,user26,LIKE,2025-12-13T16:52:07.000+01:00
user23,user39,LIKE,2025-12-13T16:52:07.000+01:00
user19,user36,LIKE,2025-12-13T16:52:08.000+01:00
user13,user42,FOLLOW,2025-12-13T16:52:08.000+01:00
user47,user27,FOLLOW,2025-12-13T16:52:08.000+01:00
user15,user42,COMMENT,2025-12-13T16:52:08.000+01:00
